LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Pic_src,Featured_wines,Recomm_foods
V553099,85.0,Wines of Substance Stoneridge Vineyard Cabernet Sauvignon 2014,"Coming from a terrific site on the Wahluke Slope, the 2014 Cabernet Sauvignon Stoneridge is 100% Cabernet Sauvignon raised all in French oak. Classic Cabernet notes of plum, cassis, hoisin sauce and graphite all give way to a full-bodied, concentrated red that has an undeniable chalky minerality on the finish. It's impressive today, but it will keep for at least a decade. Drink date: 2017-2027.  Score - 92+. (Jeb Dunnuck, robertparker.com, June 30, 2017)",750,13.5,Washington,USA,K Vintners,2.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V278564,19.95,Wirra Wirra Catapult Shiraz 2016,"Pretty much as the essence of McLaren Vale shiraz as you are likely to find at this price. Black and purple fruits, choc-mint notes, soft tannins, and some suggestion of oak. Still has years of improvement around the corner.  Score - 93. (James Halliday, winecompanion.com.au, Oct. 1, 2017)",750,14.5,South Australia,Australia,Wirra Wirra,4.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/278564.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V24034,19.95,Wirra Wirra Church Block Cabernet Sauvignon/Shiraz/Merlot 2015,"A classic among this quintessentially Australian category, Church Block always comes up trumps. Shiraz's generous blue to dark fruit spectrum is melded to the structural pillars of cabernet, the leader of the blend. Detailed tannins and marked acidity are its trademarks. Merlot serves as a filler. Special Value. Drink by: 2024. Score - 91. (Ned Goodwin, winecompanion.com.au, Aug. 1, 2017)",750,14.5,South Australia,Australia,Wirra Wirra,4.0,D - Dry,Smooth,Full-bodied,Cabernet Franc Blend,https://www.lcbo.com/content/dam/lcbo/products/024034.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L166040,23.1,Wirtemberg Lemberger Trocken 2016,"This distinctive full-bodied ruby red wine has harmoniously integrated tannins. In the nose, it presents specific Lemberger characters with unique aromas of black current berries and green peppers. Wonderfully pairs with roasted beef, lamb, wild game, B.B.Q. meats and hard cheeses.",750,13.5,Baden,Germany,Collegium Wirtemberg,,,,,Red - Light Fruity,https://www.lcbo.com/content/dam/lcbo/products/166040.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V921239,17.95,Wits End Luna Cabernet Sauvignon 2017,"Made from 100% Cabernet Sauvignon and matured in French oak barrels, this offers juicy blackcurrant, plum and grilled bell pepper wrapped in a wonderfully plush texture and shows enough tannin structure to evolve over the next few years. Savour it through 2023 with steak fajitas, or grilled steaks and bell peppers. (Vintages panel, Nov. 2018)",750,14.7,South Australia,Australia,Chalk Hill Wines,4.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/921239.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V311258,17.95,Wits End Luna Shiraz 2017,"[James Halliday did not include a tasting note. It was among James Halliday's Top 100 in the Reds Under $30 and the Best of the Rest categories.] Score - 95. (James Halliday, winecompanion.com.au, Nov. 10, 2018)",750,14.0,South Australia,Australia,Chalk Hill,4.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz Blend,https://www.lcbo.com/content/dam/lcbo/products/311258.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V960468,100.0,Wolf Blass Black Label Cabernet/Shiraz 2012,"Deep crimson-purple; whereas the '11 had to fight every inch of the way, this wine displays almost contemptuous ease in the way it has marshalled the layers of black fruits and ripe tannins that soak up the new oak inputs. This will be one of the long-lived, great Black Labels. Drink By: 2042.  Score - 97. (James Halliday, winecompanion.com.au, July 27, 2015)",750,14.0,South Australia,Australia,Treasury Wine Estates,4.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L390872,37.0,Wolf Blass Grey Label Shiraz,"This sophisticated Aussie is made to be enjoyed with baked ham. A highlight of our Signature Collection, it's definitely a celebration wine.",750,14.5,,Australia,Mildara Blass Limited,5.0,XD - Extra Dry,Smooth,Full-bodied,Red - Full Bodied,https://www.lcbo.com/content/dam/lcbo/products/390872.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Rosemary & Wine-Braised Oxtails', 'Pulled Beef Ragu Polenta', 'Macadamia Nut Stuffed Beef Olives']"
L611483,14.95,Wolf Blass Red Label Cabernet Merlot,"Deep ruby; mint, cassis and chocolate aromas; big toasty fruit flavours, well balanced",750,13.5,,Australia,Mildara Blass Limited,7.0,D - Dry,Smooth,Full-bodied,Blend,https://www.lcbo.com/content/dam/lcbo/products/611483.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Individual Beef and Stout Pie', 'Pulled Beef Ragu Polenta', 'Rare Roast Beef with Niçoise Mayonnaise']"
L311795,12.5,Wolf Blass Red Label Shiraz Cabernet Sauvignon,"Deep ruby purple colour; dry and full-bodied with medium tannins, ripe blackberry and oaky vanilla aromas and flavours; long finish",750,13.5,,Australia,Mildara Blass Limited,5.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/311795.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Classic Beef Bourguignon', 'Braised Oxtail with Stewed Eggplant, Red Peppers & Bay Leaf', 'Shredded Brisket & Avocado Sandwiches']"
L15941,9.95,Wolf Blass Yellow Label Cabernet Sauvignon,"Attention to detail creates the quality and consistency that Wolf Blass wines are known for. Yellow Label Cab is made with fruit from Australia's Langhorne Creek and McLaren Vale regions. Enjoy flavours of cassis and blackberry, along with herbal notes and a hint of spicy oak. A superb pairing for roast lamb with rosemary.",375,13.5,,Australia,Mildara Blass Limited,5.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/015941.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Spiced Lamb and Roasted Pepper Tarts with Dates, Goat Cheese and Harissa', 'Lamb Steaks with Red Pepper Confit', 'Lamb with Warm Spices and Dates']"
L598102,32.95,Wolf Blass Yellow Label Cabernet Sauvignon,"Attention to detail creates the quality and consistency that Wolf Blass wines are known for. Yellow Label Cab is made with fruit from Australia's Langhorne Creek and McLaren Vale regions. Enjoy flavours of cassis and blackberry, along with herbal notes and a hint of spicy oak. A superb pairing for roast lamb with rosemary.",1500,13.5,,Australia,Mildara Blass Limited,5.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/598102.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Vindaloo Meatballs', 'Lollipop Roasted Lamb Chops', 'Scottish-Style Leg of Lamb']"
L251876,16.95,Wolf Blass Yellow Label Cabernet Sauvignon,"Attention to detail creates the quality and consistency that Wolf Blass wines are known for. Yellow Label Cab is made with fruit from Australia's Langhorne Creek and McLaren Vale regions. Enjoy flavours of cassis and blackberry, along with herbal notes and a hint of spicy oak. A superb pairing for roast lamb with rosemary.",750,13.5,,Australia,Mildara Blass Limited,5.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/251876.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Individual Beef and Stout Pie', 'Rare Roast Beef with Niçoise Mayonnaise', 'Pipérade-Braised Short Ribs']"
L538637,16.95,Wolf Blass Yellow Label Merlot,"Deep ruby colour; smoky, red plum, spring cherry and blackberry aromas; dry, medium-full bodied, very fruit driven, with cherry/berry fruit flavours, soft tannins, oaky finish.",750,13.5,,Australia,Mildara Blass Limited,5.0,XD - Extra Dry,Smooth,Full-bodied,Merlot,https://www.lcbo.com/content/dam/lcbo/products/538637.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Pulled Beef Ragu Polenta', 'Macadamia Nut Stuffed Beef Olives', 'Roasted Beef Tenderloin']"
L611509,16.95,Wolf Blass Yellow Label Pinot Noir,"Deep ruby with garnet; plum, black cherry, red licorice, cinnamon and spice aromas; dry, with rhubarb and ripe berry fruit, soft tannin, toasty finish.",750,12.5,,Australia,Mildara Blass Limited,2.0,XD - Extra Dry,Fruity,Light-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/611509.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Spot Prawn Sauté with Grilled Wild Salmon', 'Golden Puffed Potato Puddings', 'Pork `N Beans Chili Mole']"
L506691,16.95,Wolf Blass Yellow Label Shiraz,"Inky purple; notes of cassis, mulberry, and pronounced eucalyptus; the full-bodied palate explodes with berry, and leads to a pleasing peppercorn finish.",750,13.5,,Australia,Mildara Blass Limited,6.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/506691.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Classic French Beef Ribs', 'Strip Loins with Bloody Mary Tomatoes', 'BBQ Brisket Sandwiches with Sun-Dried Tomato Sauce']"
L48611,13.95,Woodbridge By Robert Mondavi Cabernet Sauvignon,"Woodbridge wines deliver a pure expression of fruit, and are part of Mondavi's goal to put great wines on every table. Wild berry and cassis aromas and flavours, with balanced acidity and supple tannins. Toasty and chocolatey notes reflect well-judged oak ageing.  A superb choice for grilled meats or roasted vegetables.",750,13.5,,USA,Robert Mondavi Winery,7.0,D - Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/048611.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Beef Tenderloin with Bourbon Pecan Beurre Brun', 'Roast Rib Eye of Beef', 'Spicy Red Curried Beef with Spinach']"
L258509,25.95,Woodbridge By Robert Mondavi Cabernet Sauvignon,"Woodbridge wines deliver a pure expression of fruit, and are part of Mondavi's goal to put great wines on every table. Wild berry and cassis aromas and flavours, with balanced acidity and supple tannins. Toasty and chocolatey notes reflect well-judged oak ageing.  A superb choice for grilled meats or roasted vegetables.",1500,13.5,,USA,Robert Mondavi Winery,7.0,D - Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/258509.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Tenderloin Steaks with Lime Butter', 'Grilled Steak, Buffalo Mozzarella & Tomato Tartine', 'Mustard Glazed Standing Rib Roast with Pinot Noir, Balsamic Sauce']"
L494492,13.95,Woodbridge By Robert Mondavi Merlot,"Medium ruby colour; raspberry, blueberry and mocha aromas; medium-bodied and dry; ripe red berry, cassis fruit and supple tannins.",750,13.5,,USA,Robert Mondavi Winery,7.0,D - Dry,Fruity,Medium-bodied,Merlot,https://www.lcbo.com/content/dam/lcbo/products/494492.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Petite Réveillon Sliders', 'Porcini, Herb & Cauliflower Soup', 'Spring Lamb Rack']"
V478289,20.95,Woodside Park Pinot Noir 2016,"This is a very pale pinot with a very intense nose immediately remindful of vermouth. It is all that Aussie eucalyptus that mimics vermouth botanicals, along with intense sour-edged cranberry, plus background oak spice, toast and vanillin. It is very smooth, taut and engaging in its way, with sour edges, alcohol warmth and very low tannin. A bit confected but tasty. Very good length.  Score - 89. (David Lawrason, winealign.com, Sept. 8, 2017)",750,13.6,South Australia,Australia,Woodside Park,4.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/478289.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L189415,15.25,Wyndham Estate Bin 555 Shiraz,"Deep purple colour; spicy fruit bouquet of cassis, black cherry and smoky plum; smoky black fruit flavours with a long, full finish.",750,14.3,,Australia,Wyndham Estate Wines Ltd.,6.0,D - Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/189415.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Horseradish Grilled Steak and Potato Salad', 'Slow-Cooked Beef Short Ribs', 'Roast Beef with Double Horseradish and Crisped Onions']"
L302612,9.95,Wyndham Estate Bin 555 Shiraz,"Deep purple colour; spicy fruit bouquet of cassis, black cherry and smoky plum; smoky black fruit flavours with a long, full finish.",375,14.4,South Australia,Australia,Wyndham Estate Wines Ltd.,6.0,D - Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/302612.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Rosemary & Wine-Braised Oxtails', 'Grilled Flank Steak with Roasted Tomato Pesto', 'Beef Steak with Onions & Bitters']"
V84996,34.95,Wynns Coonawarra Estate Black Label Cabernet Sauvignon 2014,"Wynns say it's Australia's most important cabernet based on volume and value of each vintage. It's a model for the flavour and structure of cool grown cabernet with the ace in the hole cards of blackcurrant fruit, firm tannins and balanced oak. Drink By: 2039. Score - 96. (James Halliday, winecompanion.com.au, Oct. 6, 2016)",750,14.0,South Australia,Australia,Treasury Wine Estates,2.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/084996.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V433060,23.95,Wynns Coonawarra Estate Shiraz 2016,"Medium-bodied, savoury, slinky and long, with perfectly measured doses of oak, peppery acidity and moderate tannins. Coonawarra genetics unravel across a myriad of darker fruit tones and bramble, while giving a dutiful nod to syrah's floral lift. Delicious stuff and even better, given the price. Superlative value! Drink By: 2024.  Score - 92. (Ned Goodwin, winecompanion.com.au, Aug. 1, 2018)",750,14.0,South Australia,Australia,Treasury Wine Estates,2.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Tempranillo,https://www.lcbo.com/content/dam/lcbo/products/433060.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V333229,19.25,Wynns Coonawarra Estate The Siding Cabernet Sauvignon 2016,"Restrained, leaner cabernet of intense blackcurrant/cassis fruit scents and flavours with a pretty solid cedar overlay. Sits in the palate medium weight, maybe even a touch 'lean' in a way and certainly finishes with a slightly watery but also nicely tannic chew, a dichotomy of sorts. Big word for saying that it's a wine almost a whole, but feels like a bit of cellar time might just be the blessing. It's a good, restrained wine for the price, offering a sense of elegance. Drink: 2019-2025. Score - 90+. (Mike Bennie, winefront.com.au, Aug. 1, 2018)",750,14.0,South Australia,Australia,Treasury Wine Estates,3.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/333229.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V444802,24.95,Xanadu DJL Cabernet Sauvignon 2014,"86% cabernet sauvignon, 10% malbec, 4% petit verdot; from northern Margaret River, 43% estate-grown in Wallcliffe (southern Margaret River) and a small portion of the cabernet (12%) from the Frankland River; destemmed and crushed, static fermenter for 5-7 days, 35% given extended maceration on skins, matured for 14 months in French oak (30% new). As well as significant regional complexity, there is the Bordeaux mix of varieties adding yet more. The great crimson-purple colour telegraphs a steel hand in a velvet glove. The wine has great structure and texture, yet is so refined it is only medium-bodied, with all the expected cassis, blackcurrant and mulberry fruit. Bargain, of course. Special Value. Drink By: 2039. Score - 95. (James Halliday, winecompanion.com.au, April 1, 2017)",750,14.0,Western Australia,Australia,Rathbone Wine Group Pty Ltd,4.0,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/444802.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V437079,19.95,Xavier Vignon 100% Côtes du Rhône 2015,"The 2015 Cotes du Rhone 100% packs a metaphorical ton of super ripe fruit into its effusive aromas. Black cherries are joined by more savory notes of dark chocolate, leather and spice on the palate, which is full-bodied yet supported by softly dusty tannins. There's just a trace of warmth on the silky-textured finish. Enjoy this lush beauty's ample charms over the next few years. Drink Date: 2017-2020. Score - 90. (Joe Czerwinski, robertparker.com, Oct. 31, 2017)",750,14.5,Rhône,France,Xavier Vins,3.0,XD - Extra Dry,Smooth,Full-bodied,Grenache/Syrah/Mourvèdre,https://www.lcbo.com/content/dam/lcbo/products/437079.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V571828,159.0,Xavier Vignon Arcane Le Pape Châteauneuf-du-Pape 2010,"With regards to the 2010 Châteauneuf du Pape Arcane Le Pape, I had to have Xavier explain how he made it about three times before I understood. The wine is 100% Grenache, from 15 different parcels, that was put into a barrel, then the entire barrel was put into a concrete tank, which was then filled with wine. This is a take on the underwater aging process that some people experiment with, and the result is that's there's no exposure to oxygen whatsoever, and the wine was kept like this for five years, with no racking or topping (since there's no evaporation, it never needed to be topped). Inky purple in color, with a sensational, youthful bouquet of crushed flowers, blueberries, blackberries, cured meats and spice, it hits the palate with incredible richness, a thick, unctuous mid-palate and ripe, yet present tannin. It's a singular, exotic beauty that I wish every reader could taste! I've not a clue how it will age, given its crazy elevage, yet I suspect it will benefit from short-term cellaring and keep for two to three decades! Hats off to the team here for having the guts to pull something like this off! Drink Date: 2016-2040. Score - 96+. (Jeb Dunnuck, robertparker.com, Oct. 28, 2016)",750,15.0,Rhône,France,Xavier Vins,6.0,XD - Extra Dry,Firm,Full-bodied,Grenache,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V699140,40.0,Xavier Vignon Arcane VI Les Amoureux 2016,"A blend of lots from five different Southern Rhône crus (and hence declassified to Côtes du Rhône), the 2016 Cotes du Rhone Arcane VI Les Amoureux is a stunning effort, showcasing raspberry and strawberry fruit, a silky-creamy texture and lush, mouthwatering flavors. No, it doesn't speak of the individual terroirs (Beaumes de Venise, Gigondas, Lirac, Rasteau, Vacqueyras), but it delivers sheer deliciousness. Drink Date: 2018-2025.  Score - 94. (Joe Czerwinski, robertparker.com, Oct. 31, 2018)",750,14.5,Rhône,France,Xavier Vins,4.0,XD - Extra Dry,Smooth,Full-bodied,Grenache Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V393421,59.95,Xavier Vignon Cuvée Anonyme Châteauneuf-du-Pape 2011,"The top wine of the estate, the 2011 Chateauneuf du Pape Cuvee Anonyme is a hidden gem in the vintage! A blend of Grenache, Mourvedre, Syrah, Counoise and Vaccarese, from 90-year-old vines and aged in one-third new barrels (although you wouldn't know it), it possesses fabulous notes of blackberry and currant fruit, big minerality, roasted meats and leather. Full-bodied, with beautiful freshness, big tannin and a layered, thrillingly concentrated mid-palate, it will be better in another year or two, and have over 15 years of longevity. Drink 2015-2026.  Score - 95. (Jeb Dunnuck, robertparker.com, Oct. 30, 2013)",750,14.5,Rhône,France,Xavier Vins,4.0,XD - Extra Dry,Smooth,Full-bodied,Grenache Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V297317,17.95,Xavier Vignon Côtes du Rhône 2017,"***LATE ARRIVAL. PRODUCT NOT CURRENTLY AVAILABLE.*** Medium to full-bodied, with excellent ripeness and concentration, the 2017 Cotes du Rhone boasts assertive blueberry and blackberry fruit. Somewhere between velvety and silky, it's a charming mouthful of Southern Rhône red. Drink Date: 2019-2024. Score - 89-91. (Joe Czerwinski, robertparker.com, Oct. 31, 2018)",750,14.5,Rhône,France,Xavier Vins,4.0,XD - Extra Dry,Smooth,Full-bodied,Grenache Blend,https://www.lcbo.com/content/dam/lcbo/products/297317.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V636183,22.95,Xavier Vignon Lirac 2016,"One of Vignon's better efforts, the 2016 Lirac showcases ripe fruit, ranging from raspberries and cherries to hints of stone fruit. Yet, it's not over the top or simply fruity. This full-bodied wine adds hints of leather, garrigue and licorice along the way, evolving from creamy to velvety on the palate and through the lasting finish. Drink Date: 2017-2025.  Score - 92. (Joe Czerwinski, robertparker.com, Oct. 31, 2017)",750,15.2,Rhône,France,Xavier Vins,3.0,XD - Extra Dry,Smooth,Full-bodied,Syrah/Grenache,https://www.lcbo.com/content/dam/lcbo/products/636183.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V413211,16.95,Xavier Vignon Ventoux 2017,"Vignon has fashioned a rich, concentrated 2017 Ventoux from a blend of 50% Syrah, 30% Grenache and 20% Mourvèdre. The Grenache is aging in tank, the other varieties in barrel. It's medium to full-bodied, with raspberry fruit accented by hints of cocoa and allspice and supple tannins that end in a silky finish. Drink Date: 2018-2022.  Score - 87-90. (Joe Czerwinski, robertparker.com, Oct. 31, 2018)",750,14.5,Rhône,France,Xavier Vins,5.0,XD - Extra Dry,Fruity,Medium-bodied,Grenache/Syrah/Mourvèdre,https://www.lcbo.com/content/dam/lcbo/products/413211.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L340926,12.75,Xenys Red 2015,,750,14.5,Jumilla,Spain,Vinedos Y Bodegas Jm Martinez,,,,,Monastrell (Mourvèdre),https://www.lcbo.com/content/dam/lcbo/products/340926.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L580449,9.45,XOXO Simply Smooth Red,"The name says it all: simply smooth red. Enjoy its forward dark berry, plum and baking spice aromas and flavours. The palate is soft, rounded and smooth with a wonderful juicy berry finish. Enjoy anytime, on its own or with your favourite takeout or delivery. Serve lightly chilled to enhance the refreshingly smooth style.",750,12.5,Ontario,Canada,Andrew Peller Limited,19.0,M - Medium,Fruity,Medium-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/580449.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L324953,136.45,Y. Rousseau Le Roi Soleil Mount Veeder Cabernet Sauvignon 2013,"The graceful disposition of this Cabernet is testament to the winemaker's command of balance. Tweaked with a small percentage of Merlot, it has a softened texture that helps highlight the tart fruit, cocoa and fragrant forest flavours. It's lithe, focused and thoroughly quenching.",750,14.5,California,USA,D'Artagnan Wines Corporation Dba Y.,,,,,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/324953.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L453885,96.0,Y. Rousseau Tannat The Musketeer 2013,"Beautifully composed for a younger wine, it delivers powerful character with smoky, peppery layers of flavour building around a vibrant cherry foundation. It's firm, flavourful and terrific with a favourite cut of red meat.",750,14.5,California,USA,D'Artagnan Wines Corporation Dba Y.,,,,,Tannat,https://www.lcbo.com/content/dam/lcbo/products/453885.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L460667,16.95,Yalumba Coonawarra Cabernet Sauvignon,"Deep and dark with intense, rich berry flavours, this popular pick reflects the unique characteristics of this Australian region in the best possible way.",750,14.0,South Australia,Australia,Negociants International,4.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/460667.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Seared Chili-Rubbed Sirloin with Southwestern Chili Sauce', 'Beef & Feta Pasta Pie', 'Porterhouse Steak']"
V437731,55.0,Yalumba Paradox Shiraz 2015,"From the Kalimna/Ebeneza district, known for the power of its shiraz, here conferring a generous black fruit bouquet, the palate with obvious texture and structure, yet has a special vibrancy on the back-palate and finish. Score - 95. (James Halliday, winecompanion.com.au, April 1, 2017)",750,12.9,South Australia,Australia,Negociants International,3.0,XD - Extra Dry,Firm,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V537316,495.0,Yalumba The Caley Cabernet Sauvignon/Shiraz 2012,"This is the first vintage of Yalumba's new Cabernet/Shiraz-based flagship wine. Deep garnet in color, the 2012 Cabernet Sauvignon/Shiraz The Caley offers expressive baked blackberries, cherry cordial and blackcurrant jelly notes with suggestions of Chinese five spice, cedar and anise. The palate is built like a brick house, delivering a solid structure of firm, grainy tannins and plenty of freshness to support and complement the voluptuous, full-bodied flesh. It offers a very long, layered finish with lingering exotic spice and black berry preserves notes. Give it 3-5 more years in bottle and drink it over the next twenty-five. Drink Date: 2020-2045.  Score - 96+. (Lisa Perrotti-Brown, MW, robertparker.com, June 30, 2017 )",750,13.5,South Australia,Australia,Negociants International,,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon/Shiraz,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V449017,155.0,Yalumba The Octavius Old Vines Shiraz 2015,"Matured for 22 months in 100l micro barrels coopered at Yalumba. Has elegance and balance. Red and black fruits, superfine tannins and - of course - integrated oak. Some wine staining on the sides of the cork. Drink by:2030. Score - 95. (James Halliday, winecompanion.com.au, Aug. 1, 2019)",750,14.5,South Australia,Australia,Negociants International,3.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V528356,75.0,Yalumba The Signature Cabernet Sauvignon/Shiraz 2012,"Blended of 52% Cabernet Sauvignon and 48% Shiraz, the deep garnet-purple colored 2012 The Signature (Cabernet Sauvignon / Shiraz) is a benchmark example of this classic South Australia blend. Giving scents of ripe black cherries, blackberries and cassis with underlying cloves, vanilla and menthol hints, it fills the mouth with ripe, seductive but never heavy fruit. Medium-bodied and well framed with firm grainy tannins and balanced freshness, it finishes long and youthfully taut. Always a great value Aussie icon, this vintage is right up there with the best and is certainly one for the cellars of Aussie wine lovers! Drink Date: 2017-2029.  Score - 95. (Lisa Perrotti-Brown, MW, robertparker.com, May 27, 2015)",750,14.5,South Australia,Australia,Yalumba Wine Company,2.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Cabernet,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V410191,75.0,Yalumba The Signature Cabernet Sauvignon/Shiraz 2013,"Deep garnet-purple, the 2013 The Signature (Cabernet Sauvignon/Shiraz) has very youthful, pure black fruits aromas with a pronounced black plum and black currant nose with underlying pepper, Provence herbs and licorice suggestions. Big, dense and profoundly expressive in the mouth, the palate is firmly constructed with chewy tannins and great persistence. This is just starting to open, so forget it for 3-5 years and drink it over the next twenty.  Score - 93. (Lisa Perrotti-Brown, MW, robertparker.com, June 30, 2017)",750,13.5,South Australia,Australia,Negociants International,3.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V295873,19.95,Yalumba The Strapper GSM 2016,"A great success, this Australian GSM (grenache, shiraz, mourvedre/mataro) is full of fruit and freshness, without woodiness getting in the way. Medium-bodied and fairly sweet fruit flavours, despite having only 2 g of residual sugar. A very good value for money at just under $20. Score - 89. (Marc Chapleau, winealign.com, March 15, 2018)",750,13.5,South Australia,Australia,Negociants International,5.0,XD - Extra Dry,Fruity,Medium-bodied,Grenache/Syrah/Mourvèdre,https://www.lcbo.com/content/dam/lcbo/products/295873.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
